"annotation_id","annotator","created_at","final_label","id","lead_time","reviewer_note","row_id","text","updated_at" 
3117,"1","2026-06-26T04:29:58.041565Z","normal",3117,1.354,"","r3-1366","Dang buon ma ghe bai nay that su muon khoc😂😂","2026-06-26T04:29:58.041583Z"
3118,"1","2026-06-26T04:30:01.775783Z","exclude",3118,1.01,"","r3-1367","A weekend away!?! Do you know what actual burnout is like? I’m so burnt out I can’t even taste food or listen to music. I’ve started having emotional reactions to sound, where someone chewing makes start crying, it’s extreme constant fight or flight mode that burns out your system. Need way more than a weekend away.","2026-06-26T04:30:01.775809Z"
3119,"1","2026-06-26T04:30:03.388081Z","exclude",3119,0.654,"","r3-1368","i am diagnosed with ADHD and suspect i might be on the spectrum too, Altough I feel like I was always in a state of burnout since preschool, I suffered an extreme burnout for 5 years between 13-18(used to think it was just puberty). I was dissociative majority of the time so I barely retained any information or memories. EVERYTHING was complicated and tiring for me but i couldn't ask for help because that would make me ""incompetent"". I was failing miserably at school and didn't understand my peers so i ignored them, barely got out of bed so i got physically weak and was malnourished most of the time because food was also complicated(i only ate things i was hyperfixated on). I did eventually slowly get out of that stage thanks to my best friend that basically adopted me and helped me come in terms with my needs and became my safety net. But to think that only if my parents had the awareness you try to share... Thank you for being a voice for us no matter how far it reaches","2026-06-26T04:30:03.388098Z"
3120,"1","2026-06-26T04:30:05.043422Z","exclude",3120,0.618,"","r3-1369","This really speaks to me, I've been working as an actor on and off for the past 10+ years and recently felt resentful towards the process. The nepotism and elitism, the lack of creativity prevailing over banal stories to make box office sales - none of it appeals to me anymore. But I mourn it because I genuinely loved giving my blood, sweat, and tears to performance and I've tried so many other paths, but they all result in burnout from knowing what my purpose is but not having the connections or wealth to play around and be curious with it full-time, or even part-time.","2026-06-26T04:30:05.043447Z"
3121,"1","2026-06-26T04:30:06.548756Z","exclude",3121,0.591,"","r3-1370","Man this hits hard. I work a 8-5 job but most days I start at 5am and end at 11pm! So I'm just in a bad cycle of: I don't finish work because I'm tired and not rested. So i work on weekends to catch up. And then comes the week again where I'm tired and unrested. Then work through the weekend again to finish. And it's not healthy.","2026-06-26T04:30:06.548775Z"
3122,"1","2026-06-26T04:30:08.130411Z","exclude",3122,0.626,"","r3-1371","really liked the points you made about how sitting and scrolling is NOT resting. i know i have made that mistake plenty of times: ""ugh, I had a miserable shift, can't wait to go home and relax by just sitting on my beanbag chair with some snacks and my phone"" but then scrolling on my phone doesn't relax me in the slightest, it just DISTRACTS me and that's not the same at all. i recently deleted insta and x the everything app (formerly known as twitter) so now i'm trying to get away from staring into my nightmare rectangle for hours a day. we'll see how it goes, wish me luck lol","2026-06-26T04:30:08.130431Z"
3123,"1","2026-06-26T04:30:15.397445Z","normal",3123,1.662,"","r3-1372","Em đang rất tự ti về ngoại hình nhưng khi e xem video này thì e thấy ổn định hơn tự tin hơn trc·Chị này rất can đảm khi kẻ đc tất cả khuyết điểm hồi bé để làm video này.","2026-06-26T04:30:15.397469Z"
3124,"1","2026-06-26T04:30:17.616000Z","exclude",3124,0.804,"","r3-1373","Lessons from live 113 Consider this life has many peaks, you must be the one to overcome the peak for your own life. No matter what choice you make, you have to pay the price Learn about business and finance Learn to listen and love yourself","2026-06-26T04:30:17.616025Z"
3125,"1","2026-06-26T04:30:19.464896Z","exclude",3125,0.814,"","r3-1374","Whatever you go through be grateful you’re alive, have health and money to pay bills. Love yourself and say no to everything else because if you don’t have health nobody will want you. They only want you because you can offer them something. Try it out and you’ll see.","2026-06-26T04:30:19.464919Z"
3126,"1","2026-06-26T04:30:23.965633Z","normal",3126,0.973,"","r3-1375","Con nguoi qua dep trai ma hat hay ko co gi dien ta dc qua hay co len em","2026-06-26T04:30:23.965651Z"
3127,"1","2026-06-26T04:30:27.857831Z","exclude",3127,1.214,"","r3-1376","En realidad no es perder más el tiempo sino hacer otras cosas para que la mente asi descanse y a la vez cognitivamente ayuda a conectar con otras ideas y tener un pensamiento más global sobre cualquier cosa a la que nos enfrentamos en la vida. Por eso Iro le decía a Zuko que si encaraba un problema desde un solo ángulo se vuelve rígido y tedioso pero si lo aborda de distintos puntos ayuda a tener una visión global y mas completa. También es lo mísmo que en la peli MIB 2 cuando K le dice a J que hay que comer pie (justo antes de resolver un problema grande) También pasa en otras películas de formas similares, o por ej cuando en el ajedrez uno se levanta y le da vueltas al tablero antes de hacer la jugada. .. Para eso sirve distraerse. Asi también la mente descansa. Buen video.","2026-06-26T04:30:27.857856Z"
3128,"1","2026-06-26T04:30:29.997482Z","normal",3128,0.916,"","r3-1377","Nguoi gioi thieu ho khg biet the nao rai minh xui thoi đung đo loi","2026-06-26T04:30:29.997500Z"
3129,"1","2026-06-26T04:30:37.455722Z","exclude",3129,1.165,"","r3-1378","This is a great talk. I'm not sure how it showed up on my feed, but for 6 years (2007-2013) I dealt with one medical emergency after another in my family and took care of my mom as she had ovarian cancer. After that I had a cancer scare (2016) and surgery that left me with a paralyzed vocal cord. And alongside it all, for the last 9 years (2013-2022) I have been working on major projects under intense deadlines and with excessive overtime (like 50%+), with little reward. A couple of years ago I made a plan to move to a mountain town. I currently live in a small apartment and live quite frugally overall to make that dream a reality. We know what real estate has done these last two years, so as a single person I feel I need work twice as hard to make it all happen. For several years my cortisol levels have been sky-high (never coming down in any of the testing I've had done), and created autoimmune issues. And yet, here I am, continuing to work so I can take care of myself when I'm older (I'm in my 40s now). And with Covid an overseas vacation has been put off for the third year in a row. Is this burnout? Does it take longer to get through it the longer you've experienced it?","2026-06-26T04:30:37.455742Z"
3130,"1","2026-06-26T04:31:00.493822Z","uncertain",3130,21.894,"Không rõ rơi vào hoàn cảnh nào","r3-1379","Nghe mà khóc rất nhiều gì mình cũng rơi vào hoàn cảnh đó mà thốt ra K được gì đã thương rất nhiều","2026-06-26T04:31:00.493840Z"
3131,"1","2026-06-26T04:31:05.350466Z","exclude",3131,3.44,"","r3-1380","This was so helpful! I've been really struggling the past few months but overall feel positive. I was so confused and thought maybe I was depressed but this explains it 🙏","2026-06-26T04:31:05.350483Z"
3132,"1","2026-06-26T04:31:16.153668Z","normal",3132,8.082,"","r3-1381","Trong chien tranh ma o ngoai bac ma o quan doi chi co ba den muoi thang roi cho ve thi khong duoc vao ccb","2026-06-26T04:31:16.153687Z"
3133,"1","2026-06-26T04:31:19.499732Z","normal",3133,1.712,"","r3-1382","Mình 45 tuổi rồi mà bị mất ngủ. Mỗi khi đi ngủ nằm trên 1 tiếng mới ngủ dk. Hoặc 2-3 tiếng mới ngủ, mà ngủ k sâu giấc","2026-06-26T04:31:19.499753Z"
3134,"1","2026-06-26T04:31:23.514764Z","exclude",3134,2.872,"","r3-1383","Doutora Maria Fernanda cheguei ainda pouco da emergência, eu tenho esse cansaço constante, me sinto inútil com com esgotamento mental segundo o meu psiquiatra e não tô conseguindo fazer as minhas coisas de casa, me sinto muito pior por isso e eu quando tento pensar, raciocinal ou me lembrar de alguma coisa a minha cabeça entra em parafuso eu fico como estou agora com a perda da força das minhas pernas e tremor na mãos e fico tremendo a casa com a cabeça e o corpo todo tremendo como se eu tivesse mal de Parkinson 😢......Doutora eu sofri muito perturbação da família do meu marido, e a 4 anos atrás meu cunhado entrou na minha casa cheio de si, aí eu falei q não queria ele entrando na minha casa, e ele começou a me xingar e a minha filha veio me defender e ele colocou a faca no pescoço da minha filha, e a minha cabeça entrou em parafuso depois disso, e esses sintomas q eu tenho hoje q a outra psiquiatra q me tratava disse q eu tenho é uma depressão severa .......Doutora eu não trabalho fora, eu cuidava do meu lar, marido e filhos e à anos eu não consigo cuidar mais do meu lar 😢, qm cuida mais ou menos é meu marido e minha filha......o q me fez voltar a ter essas crises fortes novamente de andar com as pernas bambas e não conseguir mais andar sozinha sem ter alguém me segurando, o meu Marido tem um filho viciado em drogas q tbm toma antidepressivos q está roubando tudo na minha casa, e eu falo com o meu marido, meu marido briga com ele e não quer q eu impeça o filho dele de entrar na minha casa.......tenho um filho deficiente mental e esquizofrênico q passa o dia inteiro me falando os pensamentos terríveis q ele tem, e os pensamentos mandam ele fazer coisas terríveis e um neto de 11 anos q tá na pré aborrecencia q mora comigo desde q nasceu, e tá muito teimoso e abusado, e eu quero q ele vá embora morar com a mãe dele, e eu tô à mais de uma semana implorando pra ela vir buscar ele só pra passar pelo menos o resto das férias escolares com ela, e ela não fala nada, e me manda mensagem e nem toca no assunto filho dele......então Doutora Maria Fernanda e esse o motivo de eu estar com cansaço mental e ainda estar tendo crises de ansiedade como essa q me levou pro hospital hoje, pressão arterial descontrolada, glicose descontrolada, aceleração do coração e perda do controle do meu corpo com essa fraqueza física q não me deixa andar sozinha a não ser segurada por outros......Doutora Maria Fernanda estou me sentindo a ponto de enlouquecer, me sinto profundamente triste, sem vida, e sem ânimo pra nada, com uma forte vontade de chutar tudo pro alto e morrer, tô tento crises de choro e desabei no consultório da médica da emergência 😢......e o entiado drogado foi parar no hospital esses dias com água no pulmão, com a cabeça sangrando pq caiu no meio da ria e tava todo entubado desacordado, aí hoje eu torcendo pra ele morrer logo, ele acordou e já queria sair do hospital e foi rancando tudo q tava ligado nele, me perdoem por eu dizer q eu queria q ele estivesse morto é pq ele vivendo o meu sofrimento vai piorar 😭.......amanhã eu tenho q levar o meu filho pro psiquiatra, e a consulta dele é no Méier a tarde, e a filha e a ex mulher do meu marido querem q ele vá buscar elas novamente lá na casa dela, pra ficar lá esperando elas verem ele pq eles já foram hoje, ainda querem ir amanhã 😢......ele teve que me levar pra emergência e depois ir na casa delas pra levar pro hospital, aí depois de um bom tempo q eu fiquei lá no hospital ele foi lá me buscar, me deixou aqui em casa é voltou novamente pro hospital pra daí levar elas pra casa e vir pra casa, mas ele ainda não parou aqui perto de mim ainda......e é isso Doutora, tô a ponto de endoidar e a vontade de me matar é muito grande sabe, mas tenho q pensar no meu filho 😭 me desculpe pq eu falo muito 😢","2026-06-26T04:31:23.514788Z"
3135,"1","2026-06-26T04:31:26.015776Z","exclude",3135,1.215,"","r3-1384","I remeber a few years I had a graveyard shift job were I was working from 6 pm to 6 am go home and sleep for 3 hours and be completely replenished. Now, I don't feel like doing anything.","2026-06-26T04:31:26.015795Z"
3136,"1","2026-06-26T04:31:28.466378Z","normal",3136,1.248,"","r3-1385","Nếu nghẹt mũi mãn tính, hơi thở không thông suốt cũng làm thiếu oxy não gây mệt mỏi , đầu óc tù mù phải không bs?","2026-06-26T04:31:28.466396Z"
3137,"1","2026-06-26T04:31:30.547551Z","normal",3137,1.039,"","r3-1386","Em thich nhat cai bai gia nhu chua tung yeu va em se song khac va voi va yeu nhau voi va roi","2026-06-26T04:31:30.547570Z"
3138,"1","2026-06-26T04:31:35.745193Z","exclude",3138,1.053,"","r3-1387","danao: reminiscing dumas: exhaustion, frustrated dancel: acceptance idk but ganyan yung tono nila para sakin and for me it made it more beautiful [chef's kiss*]","2026-06-26T04:31:35.745219Z"
3139,"1","2026-06-26T04:31:42.871522Z","normal",3139,5.117,"","r3-1388","nhieu nguoi ghet anh lam, em muon cho no an 1 dao qua.Cai thu khong biet thuong thuc am nhac","2026-06-26T04:31:42.871547Z"
