comment_text,weak_label,confidence,depression_score,matched_keywords,need_review
"Xúc động quá Sau hơn 2 năm chờ đợi thì cuối cùng câu chuyện của họ đã đc viết tiếp Nma rất tiếc họ vẫn vậy, vẫn sống như vậy đến khi già và giữ tình cảm sâu đậm cho đối phương😢 Dù sao cũng cảm ơn anh Quân, anh Đô, anh Tun và ekip đã mang đến một câu chuyện tình thật tuyệt vời",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Tuyêt vời quá csthtdn ơi hãy quá và con quá hay luôn chức csthtdn luôn mạh khỏe và luôn nhiêu sức khỏe a ♥️❤️♥️❤️♥️❤️♥️♥️❤️♥️♥️♥️♥️♥️♥️🙏🌹😋🌺🌹🌹🌹,normal_auto,high,-4,hay quá|tuyệt vời,False
"Phong cảnh vườn hoa cẩm tú cầu rất đẹp, những bài hát rất hay, giọng hát của chị Ngọc Bích rất hay ngọt ngào tuyệt vời nghe cảm động hay lắm chị Ngọc Bích nhé 💐🌹🎉🎶👍💯💓😍",normal_auto,high,-4,tuyệt vời|rất hay,False
cảm ơn anh đã truyền tải những kiến thức bổ ích,normal_auto,high,-4,cảm ơn|bổ ích,False
"Chúc Anh Trí Sức Khỏe để chia sẻ thêm nhiều kinh nghiệm, Kỹ năng tuyệt vời, Cảm ơn anh Nguyễn Hữu Trí!",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Ý tưởng rất hay. Cảm hứng lại trở lại. Cảm ơn,normal_auto,high,-4,cảm ơn|rất hay,False
"dưa leo cũng có thời gian bị trầm cảm, tự ti nhưng tự vượt qua 🥲🥹",depression_auto,high,8,trầm cảm|tự ti,False
hay hay lắm cháu ơi rất hay quátuyệt vời,normal_auto,high,-6,hay quá|tuyệt vời|rất hay,False
Trầm cảm rất mệt mõi chỉ người bịnh mới hiểu cảm giác đó .híc mình cũng từng bị,depression_auto,high,8,trầm cảm|mệt mỏi,False
Hay qua hat hay ghi ta rai tia tuyet voi dieu luyen ! Muon nghe mai...🎼🎶🕊💛💛💛💛💛💛💛💛💛💗💗💗💗♨👏,normal_auto,high,-4,hay quá|tuyệt vời,False
"Em hát rất hay đầy cảm xúc chạm đến trái tim❤ , cảm on em chúc em nhiều sk thành công e nhé!❤️🥰🫶🏻👏👍💐",normal_auto,high,-4,cảm ơn|rất hay,False
"Quá đúng luôn anh Trí ( sao anh hay quá dzạ <3) , em là đứa không trì hoãn nhưng lại chừa 1 ít ở phút cuối cùng , việc đó giúp em lúc nào cũng đạt điểm tối đa lúc học đại học và thậm trí hiện tại đi làm em cũng áp dụng cho tất cả deadline. Em chỉ biết là em áp dụng 1 công thức giúp em đậu đại học và áp dụng công thức đó suốt 10 năm. Nhưng không hề biết lý do và nguyên nhân sâu xa. Cám ơn anh Trí vì phân tích một cách sâu sắc như vậy . Your Fan <3",normal_auto,high,-4,hay quá|cảm ơn,False
Cảm ơn thầy quá nhiều. E đang rất cần ạ. ❤,normal_auto,high,-4,hay quá|cảm ơn,False
"Hay quá thầy ơi, vừa nghe thầy nói vừa mở nhạc ko lời chỉ có thể dọi là ĐỈNH!!! Cảm ơn thầy nhiều ạ.",normal_auto,high,-4,hay quá|cảm ơn,False
"Kênh này hay quá, anh hai quá duyên dáng, đáng yêu, cảm ơn ban biên tập và người dẫn chương trình",normal_auto,high,-8,hay quá|cảm ơn|hài quá|đáng yêu,False
Thật tuyệt vời cảm ơn kênh❤️,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Anh thiên tú hát hay quá em luôn luôn ủng hộ anh,normal_auto,high,-4,hay quá|ủng hộ,False
"Bản nhạc này không những ca sĩ trình bày hay, hoặc âm thanh tuyệt vời, MÀ CÁI TÔI YÊU THÍCH NHẤT LÀ MỘT LẦN NGHE, Là một lần tôi KHÓC (( Vì LUÔN THẤY MÌNH HIỆN DIỆN Ở TRONG BẢN NHẠC NÀY)),Xin CẢM ƠN TÁC GIẢ CA SĨ & BAN NHẠC CHÚC CÁC BẠN NHIỀU SỨC KHỎE LUÔN THÀNH CÔNG TRONG CÔNG VIỆC, Chúc kênh NGÀY MỘT LỚN MẠNH HƠN,,",normal_auto,high,-4,cảm ơn|tuyệt vời,False
A DI ĐÀ PHẬT... 🌹 THẬT TUYỆT VỜI LẮM THAY MẶT MỌI NGƯỜI.. 🌹 XIN CHÂN THÀNH CẢM ƠN BẠN... 🌹 MẾN CHÚC SỨC KHOẺ HẠNH PHÚC BÌNH AN VẠN SỰ THÀNH ĐẠT MUÔN ĐIỀU TỐT ĐẸP... 🌹 NAM MÔ A DI ĐÀ PHẬT... 🌹,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Con xin cảm ơn Cha, chị dẫn chương trình và toàn ekip đã mang đến những chương trình đầy ý nghĩa, tuyệt vời đến thế này!!",normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Chào anh, cảm ơn anh đã chia sẻ. Video thực sự rất hay và nhiêu ý nghĩa. Comment này không chỉ là lời cảm ơn anh mà cũng là lời động viên giành cho chính bản thân em. Giờ thì tiếp tục nữa thôi!",normal_auto,high,-4,cảm ơn|rất hay,False
Cảm ơn tác giả đã làm video rất hay và ý nghĩa ạ.,normal_auto,high,-4,cảm ơn|rất hay,False
"mình học được 1 vài điều rất hay trong cuốn sách này. Nhưng quan điểm của bà ấy về việc chung sống và chịu đựng những người tồi tệ thì mình không đồng ý. Mình ko ép họ phải sống theo ý mình nhưng không có nghĩa mình phải ở cạnh để chịu đựng họ. Trong trường hợp của tác giả là vì con cái nên không thể buông bỏ thì có thể chấp nhận được, nhưng trong cuộc sống của chúng ta, nếu không có gì vướng víu thì cứ dứt khoát loại những người kém chất lượng đó ra khỏi cuộc đời mình.",normal_auto,high,-4,ủng hộ|rất hay,False
Cảm ơn châu vì 1 chiếc Postcard tuyệt vời giúp cho mình có thêm được những kiến thức mới và quý trọng những gì mình đang có hiện tại,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Một người làm ông nội mà lạnh lùng không nhân tính thật đáng khinh Bỉ cảm ơn cháu có người di thật tuyệt vời chúc cháu và di của cháu có những ngày hạnh phúc,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Cảm ơn chị vì chiếc video thật sự bổ ích này. Rất mong chị sẽ ra thêm nhiều video kiểu vậy nữa ạ,normal_auto,high,-4,cảm ơn|bổ ích,False
"Cha nói về đề tài Depression rât hay ,,, Cám ơn Cha ….from Canada",normal_auto,high,-4,cảm ơn|rất hay,False
Nhạc hay...Giai.điệu nhạc im.dịu tuyệt vời..Videocảnhđẹp...Cảm ơn bạn nhiều..Chúc bạn bt vui vẽ..mk nha bạn..👍💟🍃💟🍃💟🍃 .,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Mình cũng từng yêu một người như vậy. Chúng mình chia tay cũng hơn một năm rồi, mình cắt hết mọi liên lạc vì sợ chúng mình còn lưu luyến, không biết cô ấy còn ổn hay không nhưng thực mình rất sợ cảm giác cô ấy ngồi bật khóc. Xin lỗi vì đã không thể bước tới phía trước cũng em nữa, hy vọng e sẽ có một tương lai tốt, một cuộc sống chỉ có tiếng cười. Cảm ơn vì đã cùng anh trưởng thành trong quãng thời gian tươi đẹp ấy.",normal_auto,high,-4,cảm ơn|ủng hộ,False
"Em cũng từng có suy nghĩ quẩn là tự tử nhưng mà bây giờ em đã không thế nữa vì mỗi khi có suy nghĩ quẩn là em đều sẽ nghi về tương lai .Vừa chính tối qua có một anh học lớp 10 chuyên sinh nhảy tự tử từ tầng 28 trước khi anh ấy ra đi còn để lại một lá thư tuyệt mệnh cho người bố Em mong rằng sẽ không còn ai có nhưng suy nghĩ quẩn vì áp lực học tập nữa ,người ta có câu “áp lực hoá kim cương “ta phải có áp lực mới thành công",depression_auto,high,11,tự tử|áp lực|áp lực học tập,False
Cảm ơn bạn rất nhiều. Nội dung rất hay và ý nghĩa,normal_auto,high,-4,cảm ơn|rất hay,False
Mới xem video đầu tiên của bạn rất hay hình như tín hiệu vũ trụ đưa vdeo cua bạn đến với mình.cảm ơn bạn❤😊,normal_auto,high,-4,cảm ơn|rất hay,False
rất hay cảm on kênh triết lý cuôc sống nhé ❤❤❤❤❤❤❤❤,normal_auto,high,-4,cảm ơn|rất hay,False
"Hay quá nè. Đúng chuẩn con gái nhạc sĩ đa tài đa tình. Bài rất hay, mong thành hit nha e.",normal_auto,high,-4,hay quá|rất hay,False
Da chú đan nguyên hát hay quá .da cảm ơn chú đem cho mọi người nghe chú hát giọng hát hay cảm ơn chú . Da đem tiếng hát hay cho người và đời nhớ chú mãi ....,normal_auto,high,-4,hay quá|cảm ơn,False
"Năm nào cũng hóng chuyên mục này , yêu quá , đôi lúc cảm thấy tủi thân nhưng khi lên stream cũng gặp nhiều ae giống mình , đôi khi cảm thấy an ủi phần nào khi sêp Dũng tâm sự nhiệt tình quá",normal_auto,high,-4,ủng hộ|yêu quá,False
"Phim hay quá, mẹ chồng và chồng tuyệt vời quá, giọng đọc diễn cảm.",normal_auto,high,-4,hay quá|tuyệt vời,False
"Tôi bị trầm cảm 10 năm rồi. Tôi cảm thấy mình bất tài, vô dụng. Nhiều lúc muốn tự tử.",depression_auto,high,10,tự tử|trầm cảm,False
❤❤❤ câu 4 rất hay cần học chút kinh nghiệm quí.❤ cám ơn a và kênh thật nhiều.!,normal_auto,high,-4,cảm ơn|rất hay,False
Em cảm ơn anh đã chia sẻ những kinh nghiệm rất bổ ích ạ,normal_auto,high,-4,cảm ơn|bổ ích,False
❤❤❤❤cảm ƠN KÊNH rất hay trung thực khách quan,normal_auto,high,-4,cảm ơn|rất hay,False
"Thày nói hay quá! ""Ngày xưa lấp lánh là vàng, giờ lấp lánh nhiều mà chưa thấy vàng đâu"" là cái khó của thế hệ hiện nay khi đi tìm mình. Thùy dẫn tập này cũng rất hay nha.",normal_auto,high,-4,hay quá|rất hay,False
Hay quá. Lời khuyên tuyệt vời rất ngưỡng mộ,normal_auto,high,-4,hay quá|tuyệt vời,False
"Kiến thức hay quá , thật lòng cảm ơn bạn nhiều",normal_auto,high,-4,hay quá|cảm ơn,False
Video hay quá ạ! Cảm ơn anh nhiều <3,normal_auto,high,-6,video hay|hay quá|cảm ơn,False
Chúc mừng 100 Triệu View - Cảm ơn tất cả mọi người rất nhiều ạ ❤,normal_auto,high,-4,cảm ơn|chúc mừng,False
"Quá hay quá đỉnh ạ,mỗi lần nghe như được chữa lành.",normal_auto,high,-4,hay quá|quá đỉnh,False
Cảm ơn Thầy Minh Niệm và chị Thùy Minh đã khởi xướng chuỗi Podcast lần này. Rất hay và ý nghĩa ạ!,normal_auto,high,-4,cảm ơn|rất hay,False
❤❤❤❤❤ Hát hay tuyệt vời lắm Phương Dung em gái yêu quý dễ thương xinh đẹp ơi anh chúc em cùng gia đình luôn luôn mạnh khỏe trẻ đẹp xinh tươi vui vẻ hạnh phúc bình an gặp nhiều may mắn nhé ❤️❤️❤️❤️❤️,normal_auto,high,-4,tuyệt vời|dễ thương,False
Ủng hộ TamKe . Nghe nhạc các a siêu giải trí ❤️❤️,normal_auto,high,-4,ủng hộ|giải trí,False
"Bài hát rất hay, nhất là phần điệp khúc, m nghĩ đoạn điệp khúc ms thực sự là linh hồn và càm hứng chính của tác giả, lời nói tuy mộc mạc nhưng dc bạn phối hòa thanh vô cùng dễ nghe và thấm thía cho các bạn trẻ hiện nay. Xin chúc mừng 2 bạn và mong có nhiều sản phẩm tốt tiếp nữa nhé!!!",normal_auto,high,-4,rất hay|chúc mừng,False
Hay quá đi thôi anh ơi hay lắm lắm luôn anh ạ tuyệt vời xuất sắc luôn nghe hoài nghe quài nghe mãi mà không thấy chán anh ạ đúng tâm trạng luôn buồn là nghe 👍👍👍👍👍👍👌👌👌👌👌👌😢😢😢😢😢😢😭😭😭😭😭😭😍😍😍😍😍😍😘😘😘😘😘😘💞💞💞💞💞💞💙💙💙💙💙💙💕💕💕💕💕💕,normal_auto,high,-4,hay quá|tuyệt vời,False
Chúc mừng Hieuthuhai album 2and quá đỉnh,normal_auto,high,-4,quá đỉnh|chúc mừng,False
Hoàng Hải đúng là viên ngọc quý của dòng nhạc brolero 🎼 tiếng hát của em quá tuyệt vời quá đĩnh ❤️ chúc em luôn trẻ đẹp và thành công trên đường ca hát nhé 🥰❤️🌹,normal_auto,high,-4,tuyệt vời|quá đỉnh,False
Người dẫn chương trình VTV có khác dẫn chương trình thực tế rất hay và cảm xúc . để thấy đất nước mình đang từng ngày quan tâm đến cuộc sống của nhân dân ở mọi nơi từng tấc đất thiêng liêng của Tổ Quốc.cảm ơn cháu .,normal_auto,high,-4,cảm ơn|rất hay,False
Câu chuyện quá hay đồng đội tốt người mẹ hết lòng vì cô thật là tuyệt vời chúc mừng sức khỏe hạnh phúc nhé và nghe giọng đọc nghe ấm áp truyền cảm,normal_auto,high,-4,tuyệt vời|chúc mừng,False
Cảm ơn cho sự nhắc nhở và phương pháp chống lại sự tấn công của những mạng xã hội Tuyệt vời ❤,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Đúng là Duy thành có giọng hát đẳng cấp nghe rất tuyệt vời hay quá nghe mãi mà vẫn thấy hay trong tất cả các thí sinh tôi cảm nhận là duy Thành có chất giọng quá hay và hiếm có,normal_auto,high,-4,hay quá|tuyệt vời,False
Beat qua hay qua tuyet voi Adimin,normal_auto,high,-4,hay quá|tuyệt vời,False
Tập này hay quá ạ. Cảm ơn sự chia sẻ của thầy và cảm ơn ekip Vietcetera đã tổ chức buổi nói chuyện tuyệt vời này,normal_auto,high,-6,hay quá|cảm ơn|tuyệt vời,False
"Em hãy để bài tập gần hết hạn deadline mới làm, đâm ra hay stress, e hay thức khuya, đam ra nhức đầu lại mệt mỏi, hi vọng ai đọc được cmt này sẽ ngủ thật ngon, thật sau và các bạn nhớ đừng như em, hãy cố gắng làm bài tập thật sớm để không phải áp lực với thời gian như e nhén❤❤",depression_auto,high,9,mệt mỏi|áp lực|stress,False
"xin hoi BS toi bi roi loan tram cam va lo au , toi dang dieu tri duoc 10 nam , hien tai toi bi roi loan tieu hoa , toi uong CEREBIO duoc khong a",depression_auto,high,13,trầm cảm|rối loạn trầm cảm|lo âu,False
Bản gốc chưa nghe nhưng nghe Quân hát cái mê luôn bài này. Bài hát quá đỉnh của đỉnh tuyệt vời lắm!,normal_auto,high,-4,tuyệt vời|quá đỉnh,False
Cô cảm ơn bs NGOC thật tuyệt vời ❤😊😊,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Tớ bị áp lực công việc. Kìm nén riết tớ mắc trầm cảm mà ko hay biết,depression_auto,high,11,trầm cảm|áp lực|áp lực công việc,False
"Con cảm ơn bác rất nhiều vì những chia sẻ của bác. Con ngồi xem 1 tiếng mà hong thấy chán, bác nói chuyện dễ thương và dễ hiểu vô cùng",normal_auto,high,-4,cảm ơn|dễ thương,False
Cảm ơn bác sĩ đã chia sẻ những kiến thức bổ ích giúp mọi người có thêm kinh nghiệm cho việc nay,normal_auto,high,-4,cảm ơn|bổ ích,False
Chúc mừng anh Tuấn Vỹ có giọng hát truyền cảm và phong cách đáng yêu nữa. Em luôn là fan của anh.,normal_auto,high,-4,đáng yêu|chúc mừng,False
Thấy là tuyệt vời khi nghe chị tâm tình ạ. Cám ơn chị vì những video í nghĩa.,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Tuyệt vời. Cảm ơn thầy. Chúc thầy thật nhiều sức khỏe,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Cảm ơn Bác đã chia sẻ những kiến thức vô cùng thực tế và nhân văn. Đây chính là những 'bí kíp' tuyệt vời để cha mẹ hiểu và thấu cảm với con đúng cách hơn. Chúc Bác luôn dồi dào sức khỏe, năng lượng và tiếp tục lan tỏa nhiều bài học giá trị như thế này đến cộng đồng ạ!",normal_auto,high,-4,cảm ơn|tuyệt vời,False
tuyệt vời ạ. cảm ơn anh trí nhiều. 🥰,normal_auto,high,-4,cảm ơn|tuyệt vời,False
