comment_text,label,weak_label,confidence,depression_score,matched_keywords,text,source,weight
,0,,,0,,"Đây là một câu chuyện của bản thân mình. Mình bị bắt nạt học đường từ năm lớp 2 bởi một bn nữ cùng lớp. Mình đã nói cho GVCN và bố mẹ, thậm chí vào năm lớp 3, khi sự việc đạt đến đỉnh điểm của sự chịu đựng, mẹ mình và PH của bạn thân mình, cũng là nạn nhân của bn nữ đó đã lên trường làm việc thẳng với nhà trường và nhà trường cũng đã mời PH của bn nữ cùng bn đó lên, nhưng theo mình được một bn cùng lớp kể lại là nó đã bịa lại mọi chuyện và khiến mọi người cho rằng sự việc mà nó gây ra không hề nghiêm trọng, cũng như mọi chuyện chỉ dừng lại đc một thời gian ngắn thì lại tiếp diễn. Không những thế, bn nữ đó từng tát một nhỏ bn của mình khiến bn đó xém té cầu thang, may là có mình đỡ lại. Song cũng tiếp tục bị mời PH và bn đó tiếp tục bịa chuyện. Đến năm lớp 5, may sao cô giáo của mình tâm lí hơn chút đã ngăn chặn đc việc này dù vẫn còn một số sự việc như bn đó khiến mình bị dập chân và chảy máu ( hiện vẫn còn sẹo) và khiến năm cuối cấp 1 của mình êm đẹp hơn chút. Khi lên cấp 2, ngựa lại quen đường cũ, nhưng lần này mình đã kiên cường hơn phản lại. Hiện nay mình học lớp 7, và bn nữ đó cũng đã qua Mỹ nên hi vọng rằng mình sẽ kết thúc quãng đời học sinh của mình bằng nụ cười. Cũng như mình muốn gửi tới các bn hiện đang bị bạo lực học đường, rằng hãy mạnh mẽ, kiên cường lên các bạn nhé, và chúc cho quãng đời học sinh của cậu sẽ thật vui và ngập tràn tiếng cười. ^^",round5_active_learning,3.0
,0,,,0,,Bạn đã vất vả nhiều rồi. Chúng ta cùng cố gắng nhé ạ!❤,round5_active_learning,3.0
,0,,,0,,Biết ơn vì nghe được những điều này đúng thời điểm tôi phiền muộn và lạc trong mớ hỗn độn trong suy nghĩ của bản thân về những quan điểm nơi làm việc. Tôi cảm nhận được câu chuyện của mình trong đó và dường như cách tốt nhất tôi cần làm lúc này là chăm chỉ không mong cầu được công nhận. Tâm đắc với câu nói đừng gồng mình mà sống càng dùng sức bước đi sẽ càng nặng nề và khó khăn hơn.,round5_active_learning,3.0
,0,,,0,,"Tôi thi chỉ đc 9,5 thôi cũng bị chửi miển rôi đc 10 thôi tôi cũng không có thưởng🙂😞",round5_active_learning,3.0
,0,,,0,,"Tôi đã vừa ct , tôi cảm thấy tuyệt vọng , hi vọng sau này nhìn lại sẽ cảm thấy ổn hơn",round5_active_learning,3.0
,0,,,0,,"E nghĩ thế này mình có cái nhìn tích cực về sự thay đổi ở tương lai nhưng cx sẵn sàng tâm thế nếu tương lai k như mong đợi để mình ko bỡ ngỡ,đau khổ khi đón nhận cả hai mặt tích cực và tiêu cực",round5_active_learning,3.0
,0,,,0,,Áp lực học tập tập 10 đi,round5_active_learning,3.0
,0,,,0,,"Bài này gắn liền với 1 mối tình của mình vào năm 2019. Hồi ấy mình nghe bài này và khóc rất nhiều. Thật sự qua rất lâu rồi, mình cũng dần không nhớ đến nữa nhưng chỉ bất chợt nghe thôi nước mắt mình cũng tự rơi một cách vô thức. Nhiều lúc mình sợ bài này 😢",round5_active_learning,3.0
,0,,,0,,"mình nghĩ mình cô đơn vì mình trốn tránh và đẩy mọi người đi. khi mình cô lập trong phòng mấy ngày, 2 đứa bạn mình đã đến vực mình dậy. mình rất biết ơn những người đã cho mình bước vào đời họ, quan tâm mình chút một, đó là lí do mình vẫn còn trụ lại trên thế giới này. nhưng mình cũng không muốn lây những muộn phiền trong đầu mình cho mn, nên mình cứ giữ trong lòng rồi im lặng..",round5_active_learning,3.0
,0,,,0,,"Thật sự e đang có một công việc ổn định, cũng là đi làm nhưng không có nền tảng tài chính. Em vẫn luôn hướng mình đến tự do nhưng lại đang tự trói buộc mình trong 1 thế giới trây ỳ, đùn đẩy dù chỉ là công việc nhỏ nhất. Thật sự e đã nhiều lần tự hỏi mình rằng đã sẵn sàng để rời bỏ nơi này chưa hay vẫn tiếp tục cố gắng vì điều gì xa vời, mơ hồ và khó kiểm soát. Cảm ơn a nhé, từ câu chuyện này e hiểu hơn rồi",round5_active_learning,3.0
,0,,,0,,"Chị ơi, em theo dõi chị khá lâu rồi, em rất thích kênh của chị. Em có đang gặp khó khăn trong con đường lập nghiệp của em, lúc đầu em rất là có hướng đi tinh thần rất OK, em nghỉ mình nên chơi game thoải mái 1 chút thư giãn 1-2h nhưng em lại ham muốn chơi game hơn nữa, đến ngày tới em lại dành cả ngày chơi game rồi ngày hôm sau muốn bắt đầu làm việc em lại thấy trong đầu mình trống rỗng tính bây giờ cũng 2-3 ngày rồi, hiện tại bây giờ trong đầu em vẫn trống rỗng ko biết làm từ đâu, em mong chị giúp đỡ cho em ạ",round5_active_learning,3.0
,0,,,0,,Chị ơi tuổi già rối số chị sao khổ quá ly hôn đi về nhà mình an cháo rau mà thanh thảnh lương tâm,round5_active_learning,3.0
,0,,,0,,Con cám ơn thầy rất nhiều khi biết đến thầy ạ. Nhờ thầy mà nội tâm con mạnh mẽ hơn và cố gắng thoát ra căn bệnh trầm cảm này mỗi ngày ạ.,round5_active_learning,3.0
,0,,,0,,"Em đang chán đời và dạo này cứ nhớ đến chuyện tình cảm cũ dù đã hơn hai năm trôi qua. Bản thân em cũng không muốn em phải như vậy nhưng mà không có cách nào làm em buông bỏ được. Vậy mà hôm qua em nghe Gác lại âu lo lại làm em phấn chấn lại để tiếp tục việc học việc làm 😁. Em thích nhất câu "" ta sẽ ko quay đầu để rồi phải tiếc những chuyện cũ đã qua "". Thật lòng từ đáy lòng em cám ơn Da Lab và chị Miu Lê nhiều lắm.",round5_active_learning,3.0
,0,,,0,,"Hanoi 22/03/2023 Nghỉ cả ngày và đi khám tổng quát. Hôm nay t đã xin nghỉ để đi khám tổng quát xem tình hình sức khoẻ nnao. Cái đầu t đau quá, t ko thể biết vì sao vậy nên đã đi chụp chiếu các thể loại, đại khái và sốt virus và tiền đình. Tiêu hết 700k mặc dù đã có bảo hiểm gánh 1 phần rùi nhưng t vẫn thấy thật tốn kém, đúng là sức khoẻ là vốn quý nhất. Chiều lên văn phòng tíu tít cùng mấy bé làm cùng. Tối làm gì ý, t cũng k nhớ rõ nữa. Hết ngày",round5_active_learning,3.0
,0,,,0,,"Chà , mình cũng rơi vào hoàn cảnh như thế này . Bố mình vì muốn mình trở thành một giáo viên dạy đàn nên đã bắt ép mình đi học đàn ở các trung tâm và thậm chí còn mời cô giáo về dạy , trong khi bố mình biết rõ rằng mình không muốn học đàn và không hề thích việc này . Rồi mình không thể chịu nổi nữa nên đã nói ra suy nghĩ của mình , từ đó 2 bố con giận nhau trong suốt 4 tuần",round5_active_learning,3.0
,0,,,0,,èo vừa học vừa nghe Thuần kể chuyện học vô cực =))))))))) kiểu không khí nó trầm lắng lại cơ thể thì bình tĩnh tập trung kiểu gì íiiii,round5_active_learning,3.0
,0,,,0,,"""Từ nay tao coi mày là giọt máu thừa"" Đây là câu nói của ngoại mình giành cho mẹ mình cách đây hơn chục năm, mình đã không biết mẹ đã trải qua những ngày tháng đen tối, đau khổ ấy như thế nào, ngoại nói nhưng chưa bao giờ ngoại cảm thấy hối hận về điều đó, ngoại vẫn hết lần này đến lần khác nói mấy lời cay đắng làm tổn thương mẹ mình. Nhưng mà mẹ mình vẫn chăm sóc bà, chưa bao giờ bỏ đi trách nhiệm với ngoại.",round5_active_learning,3.0
,0,,,0,,Em thấy chị mà khóc luôn quá em cũng đang thất tình 😢,round5_active_learning,3.0
,0,,,0,,Xem cái này lại buồn tủi cũng v suy từ sáng tới giờ rồi,round5_active_learning,3.0
,0,,,0,,Ê! Hầu như kao bị hết á Mà.. tao hướng ngoại :),round5_active_learning,3.0
,1,,,0,,"Giờ mình chẳng muốn nói cũng chẳng muốn cười, cứ lủi thủi 1 mình, thích 1 mình trong phòng😢",round5_active_learning,3.0
,0,,,0,,Phải trong hoàn cảnh của con ms hiểu dc đừng tạo áp lực cho con,round5_active_learning,3.0
,0,,,0,,Vậy liệu anh ko nghĩ về sau này à có thể bây h anh còn trẻ ngọn lửa nhiệt huyết tìm tòi và khám phá vẫn còn nhưng sau này về già nguồn thu nhập và theo đuổi những ước chẳng còn trong mộng nc thì sao ạ sự vất vả của cơm áo gạo tiền kì vọng cử gia đình và ..con cái anh nx,round5_active_learning,3.0
,0,,,0,,điệp khúc bạn làm tôi lung lay không ngồi yên được.,round5_active_learning,3.0
,0,,,0,,nó có một cái cảm giác hoài niệm,round5_active_learning,3.0
,0,,,0,,"Cái hành trình quay vào bên trong, những khoảng thời gian dài với cuối tuần hoàn toàn trống rỗng, nhưng giai đoạn thấy mình quá khác biệt, tách rời bản thân khỏi thế giới, những khủng hoảng hiện sinh, những thời điểm hạnh phúc với sự cô đơn và sống chỉ có mình và cuộc đời mình. Hơn 4 năm rồi nhưng chưa thấy đích đến. Vẫn miệt mài trên đường đi, vẫn chiêm nghiệm những điều này.",round5_active_learning,3.0
,0,,,0,,Nhật bản nơi thấm đẫm nc mắt . Bm à h này bm đag lm gì vậy cn nhớ 🏠 nhà lắm . Nhiều lúc cn muốn ngủ 🛌 một giấc thật dài nhưng nghĩ lại gd nên cn tiếp tục cố gắng 🥹🚶🏻‍♀️,round5_active_learning,3.0
,0,,,0,,"nay mình hơi buồn , mình sợ mình không xứng đáng với tình yêu của một người mà họ còn chả biết mình thích họ nữa cơ haha nhưng mình buồn là thật , chắc mình nên cố gắng quản lý lại các cảm xúc này 😊",round5_active_learning,3.0
,0,,,0,,"Tôi không bị áp lực về học tập nhiều vì điểm số trên lớp tạm đc, nhưng tôi vẫn gồng mình cố gắng rất nhiều vì gđ, tôi muốn sau này báo hiếu với những người đã nuôi nấng tôi khôn lớn, luôn động viên tôi cố gắng",round5_active_learning,3.0
,0,,,0,,"Sáng tác toát ra cảm xúc của thanh niên đang yêu, trầm tư hơi nhiều. Tình yêu kết hợp với cảm xúc thực tại rồi đem vào mấy nốt bằng bằng.",round5_active_learning,3.0
,0,,,0,,"cha mẹ mình đúng như vậy những gì tiêu cực nhất mà mình nhận được trên tg này đều đến từ chính cha mẹ mình, họ muốn mình hiểu cho khổ cực, cuộc sống của họ nhưng chưa bao giờ họ muốn hiểu cho tâm trạng của mình...thứ mình được dạy nhiều nhất cỡ lẽ là ""CHA MẸ LUÔN ĐÚNG, VÌ HỌ ĐÃ TỪNG Ở ĐỘ TUỔI CỦA MÌNH VÀ BIẾT GÌ TỐT NHẤT CHO MÌNH, BA MẸ CHỈ MUỐN TỐT CHO CON NÊN MỚI LỚN TIẾNG, MỚI ĐÁNH MÌNH NHƯ VẬY"" ... nhiều lúc mình chả hiểu nổi, chả muốn nói thêm gì với họ cả... nhưng mình ko có quyền đó",round5_active_learning,3.0
,0,,,0,,Mình nghe bài hát này muốn khóc luôn vì nổi lòng đau khổ từ khi 7 tuổi đã k còn thấy mặt cha lẫn mẹ,round5_active_learning,3.0
,0,,,0,,"Thứ có thể trị khỏi hội chứng này chỉ có nhiều tiền,lúc đó còn chán đời nữa thỳ tui kêu bằng cụ 😂",round5_active_learning,3.0
,0,,,0,,Tôi hay bị mất ngủ do căng thẳng trong công việc 😥,round5_active_learning,3.0
,0,,,0,,Em cám ơn chị. Nhờ chị em đã bình tâm lại được. H đây em đang rất mệt mỏi do chính lỗi lầm của mình. Lỗi lầm của em còn đang làm luyên luỵ tới người khác nữa. Cám ơn chị. Chúc chị thật nhiều sức khoẻ ❤,round5_active_learning,3.0
,0,,,0,,Em cũng đang khóc vì người ấy mà sao tối pua không biết nước mắt em tự rơi tới 4h sáng giờ em càng nhớ người ấy trong lòng 😞😞😞😞,round5_active_learning,3.0
,0,,,0,,"1 phần rất tuổi thân, rất muốn khóc nhưng vì cái tôi kiên cường của bản thân mà kìm nén lại tất cả.Cuối cùng thì sự tiêu cực vẫn còn đấy nhưng buộc mình phải tự mình tìm mọi cách chuyển hoá sự tiêu cực ấy mà chẳng dám tâm sự cùng ai. Em đang cố gắng lắng nghe, thấu hiểu tất cả mọi người chỉ để mong có 1 ngày sẽ có người xuất hiện trước mặt mình và nói ‘ có anh đây ‘. Cảm ơn A Tun và C Vy rất nhiều vì tập podcast này 🤍.",round5_active_learning,3.0
,0,,,0,,"Tiếng khóc của một đứa trẻ dần nhỏ lại khi tuổi tác tăng lên, không phải là ko cố gắng kêu cứu mà là đã kêu nhìu lần đến mức ko thể thốt ra đc tiếng nữa",round5_active_learning,3.0
,0,,,0,,"Tui ko có áp lực học ở trường ,tui chỉ áp lực khi đi học thêm, đặt biệt môn tiếng Anh. Đóng tiền vô rồi học chỉ có mấy buổi, học thì chả biết gì mà lại tốn tiền .",round5_active_learning,3.0
,0,,,0,,Mình tin rằng đa phần những người sống nội tâm đều mắc cả 3 loaii kiệt sức này. Chỉ có điều ai là người sớm nhận ra và thoát ra được khỏi nó để kiểm soát cuộc sống của mình tốt hơn.,round5_active_learning,3.0
,0,,,0,,"Tôi không cô đơn, yếu kém, tệ hại, vô giá trị, bạn cũng vậy",round5_active_learning,3.0
,0,,,0,,Em rất biết ơn khi nghe những gì chị chia sẻ. Em thực sự vẫn chưa trưởng thành và chưa dám đối diện với sự thật là mình chia tay với người ấy mặc dù biết rằng 2 đứa không có tương lai trong mối quan hệ này. Em rất buồn vì mình không đủ tốt để níu giữ người mình thương. Em khóc rất nhiều và không ngừng lại được. Thật tình cờ thì Con Thỏ cũng là biệt danh của người ấy mà em đặt. Hiện tại em rất đau lòng .,round5_active_learning,3.0
